ID,Name,Country,Sovereigns,Islands
2135,UPPER MOREHEAD(ROUKU),,,Papua New Guinea
2136,Awyu-dumut Family,,,Papua New Guinea
2137,NAMBU,,,Papua New Guinea
2139,MUTUM,,,Papua New Guinea
2140,Coaster Kiwai,,,Papua New Guinea
2141,AGOB,,,Papua New Guinea
2142,IDI,,,Papua New Guinea
2143,KIWUR,Indonesia,,
2144,ANGGOR,,,Papua New Guinea
2145,SIMOG,,,Papua New Guinea
2146,PAONDA,,,Papua New Guinea
2147,Imonda,,,Papua New Guinea
2148,FAS,,,Papua New Guinea
2149,WARAPU,,,Papua New Guinea
2150,SISSANO,,,Papua New Guinea
2151,TUMLEO,,,Papua New Guinea
2152,VAIMAN,,,Papua New Guinea
2153,MOUNTAIN ARAPESH,,,Papua New Guinea
2154,Uahita,,,Papua New Guinea
2155,South ARAPESH,,,Papua New Guinea
2156,ONE,,,Papua New Guinea
2158,HEYO,,,Papua New Guinea
2159,YANANG,,,Papua New Guinea
2160,URIM,,,Papua New Guinea
2161,FITLEP,,,Papua New Guinea
2162,ARUEK,,,Papua New Guinea
2164,YIS,,,Papua New Guinea
2165,SLTI,,,Papua New Guinea
2166,SILPUT,,,Papua New Guinea
2167,WIAK,,,Papua New Guinea
2168,NINGERA,,,Papua New Guinea
2169,SKOITUMAWO,Indonesia,,
2170,KRISA,,,Papua New Guinea
2172,SANGKE,Indonesia,,
2173,AWYI,Indonesia,,
2174,TAIKAT,Indonesia,,
2176,PAGI,,,Papua New Guinea
2177,KILMERI,,,Papua New Guinea
2180,SEAT,,,Papua New Guinea
2181,BIAKA,,,Papua New Guinea
2183,KWOMTARI,,,Papua New Guinea
2184,NAGATMAN,,,Papua New Guinea
2185,BAiBAI,,,Papua New Guinea
2187,BIKSI,Indonesia,,
2188,Atbalmin,,,Papua New Guinea
2189,NORTH KATI,Indonesia,,
2190,Daupka,,,Papua New Guinea
2191,NO,,,Papua New Guinea
2192,PA,,,Papua New Guinea
2193,North Awin,,,Papua New Guinea
2194,South Awin,,,Papua New Guinea
2195,East Awin,,,Papua New Guinea
2196,MORIGI,,,Papua New Guinea
2197,WABUDA,,,Papua New Guinea
2198,WAIA,,,Papua New Guinea
2199,Middle Bamu,,,Papua New Guinea
2200,Pirupiru,,,Papua New Guinea
2201,Kiwaian Family,,,Papua New Guinea
2202,BAMU KIWAI,,,Papua New Guinea
2203,Sisiame,,,Papua New Guinea
2205,SOME,,,Papua New Guinea
2206,ONABASULU,,,Papua New Guinea
2207,KONAI,,,Papua New Guinea
2208,POGAIA,,,Papua New Guinea
2209,SONIA,,,Papua New Guinea
2210,AGALA,,,Papua New Guinea
2212,Etoro,,,Papua New Guinea
2213,Komiofi,,,Papua New Guinea
2214,BEAMI Bedamini,,,Papua New Guinea
2215,N Beami?,,,Papua New Guinea
2216,KWARE,,,Papua New Guinea
2217,TOMU,,,Papua New Guinea
2218,NOMAD Samo,,,Papua New Guinea
2219,Kubo,,,Papua New Guinea
2220,Honibu,,,Papua New Guinea
2221,Bibo,,,Papua New Guinea
2222,FASU,,,Papua New Guinea
2223,FIWAGA,,,Papua New Guinea
2224,KASUA,,,Papua New Guinea
2225,NAMUMI,,,Papua New Guinea
2227,KAIRI,,,Papua New Guinea
2228,OMATI,,,Papua New Guinea
2229,MENA,,,Papua New Guinea
2230,IKOBI,,,Papua New Guinea
2231,ARIGIBI,,,Papua New Guinea
2232,KEREWO,,,Papua New Guinea
2233,MINANIBAI,,,Papua New Guinea
2234,PURARI,,,Papua New Guinea
2235,GABADI,,,Papua New Guinea
2236,Melaripi-Kaipi,,,Papua New Guinea
2237,Bush Mekeo,,,Papua New Guinea
2238,Kovio,,,Papua New Guinea
2239,NARA(POKAU),,,Papua New Guinea
2240,VORI,,,Papua New Guinea
2242,ANKAVE,,,Papua New Guinea
2244,SIMBARI,,,Papua New Guinea
2246,SAU,,,Papua New Guinea
2247,Keba,,,Papua New Guinea
2248,Western & Central  PAWAIA,,,Papua New Guinea
2249,Trabedesare,,,Papua New Guinea
2250,Tebera,,,Papua New Guinea
2251,OKSAPMIN,,,Papua New Guinea
2252,PAKA,,,Papua New Guinea
2253,GABIANO,,,Papua New Guinea
2254,Setiali,,,Papua New Guinea
2255,PIAME,,,Papua New Guinea
2256,BIKARU,,,Papua New Guinea
2257,Kaina,,,Papua New Guinea
2258,Mai,,,Papua New Guinea
2259,Yandapo,,,Papua New Guinea
2260,ENGA Tayato,,,Papua New Guinea
2261,Golin,,,Papua New Guinea
2262,S.E.Kewa,,,Papua New Guinea
2263,S.Kewa(Pole),,,Papua New Guinea
2264,W.Kewa,,,Papua New Guinea
2265,E.Kewa,,,Papua New Guinea
2266,WIRU,,,Papua New Guinea
2268,Gewigi,,,Papua New Guinea
2269,Kopona,,,Papua New Guinea
2270,ENGA Sau,,,Papua New Guinea
2271,KAYAKA,,,Papua New Guinea
2272,PINAI,,,Papua New Guinea
2273,WAPI,,,Papua New Guinea
2274,EREM,,,Papua New Guinea
2275,LEMBENA,,,Papua New Guinea
2276,ARAMO,,,Papua New Guinea
2278,MEAKAMBUT,,,Papua New Guinea
2279,MARAMBA,,,Papua New Guinea
2280,MEKMEK,,,Papua New Guinea
2281,CHANGRIWA,,,Papua New Guinea
2282,KAMBOT Others,,,Papua New Guinea
2284,LANGAM,,,Papua New Guinea
2285,MONGOL,,,Papua New Guinea
2286,YAUL,,,Papua New Guinea
2289,BIWAT,,,Papua New Guinea
2291,BANARO,,,Papua New Guinea
2292,MURIK,,,Papua New Guinea
2293,GAPUN,,,Papua New Guinea
2294,KOPAR,,,Papua New Guinea
2296,YIMAS,,,Papua New Guinea
2297,ALAMBLAK Karawari,,,Papua New Guinea
2298,BAHINEMO,,,Papua New Guinea
2299,BISIS,,,Papua New Guinea
2301,MARI,,,Papua New Guinea
2302,KAPRIMAN,,,Papua New Guinea
2303,Karambit,,,Papua New Guinea
2304,WATAKATAUT,,,Papua New Guinea
2306,North Mansap BUNA,,,Papua New Guinea
2307,South MANSAP buna,,,Papua New Guinea
2308,MAND,,,Papua New Guinea
2310,URIMO,,,Papua New Guinea
2311,MUNIWARA,,,Papua New Guinea
2312,Yibab,,,Papua New Guinea
2313,Paruwa,,,Papua New Guinea
2314,Kamasau,,,Papua New Guinea
2315,ELEPI,,,Papua New Guinea
2319,KIS,,,Papua New Guinea
2320,KAIRIRU,,,Papua New Guinea; apua New Guinea
2321,BOIKEN Coastal A,,,Papua New Guinea
2322,BOIKEN Coastal B,,,Papua New Guinea
2324,KAIAN,,,Papua New Guinea
2325,AWAR,,,Papua New Guinea
2326,SEPA,,,Papua New Guinea
2327,LILAU,,,Papua New Guinea
2328,MONUMBO,,,Papua New Guinea
2330,MIKAREW,,,Papua New Guinea
2331,GIRI,,,Papua New Guinea
2332,SEPEN,,,Papua New Guinea
2333,TANGU,,,Papua New Guinea
2334,IGOM,,,Papua New Guinea
2335,TANGUAT,,,Papua New Guinea
2336,ANDARUM,,,Papua New Guinea
2337,PAY,,,Papua New Guinea
2338,PILA,,,Papua New Guinea
2341,SAKI,,,Papua New Guinea
2343,BUNABUN,,,Papua New Guinea
2344,KORAK,,,Papua New Guinea
2346,MEDEBUR,,,Papua New Guinea
2347,MALAS,,,Papua New Guinea
2348,WASKIA,,,Papua New Guinea
2349,MEGIAR,,,Papua New Guinea
2351,MATUKAR,,,Papua New Guinea
2352,GEDAGED,,,Papua New Guinea
2353,BILBIL,,,Papua New Guinea
2355,BOM,,,Papua New Guinea
2356,DUDUELA,,,Papua New Guinea
2357,ERIMA,,,Papua New Guinea
2358,MALE,,,Papua New Guinea
2359,HAM,,,Papua New Guinea
2360,SIHAN,,,Papua New Guinea
2361,ARAWUM,,,Papua New Guinea
2362,SIROI,,,Papua New Guinea
2363,BEMAL,,,Papua New Guinea
2364,GIRAWA,,,Papua New Guinea
2365,UNINO,,,Papua New Guinea
2366,DANARU,,,Papua New Guinea
2367,SUMAU,,,Papua New Guinea
2368,SONGUM,,,Papua New Guinea
2369,YANGULAM,,,Papua New Guinea
2370,BONGU,,,Papua New Guinea
2371,PULABU,,,Papua New Guinea
2372,Trams-New Guinea Phylum,,,Papua New Guinea
2373,JILIM,,,Papua New Guinea
2374,KWATO,,,Papua New Guinea
2375,SARUGA,,,Papua New Guinea
2376,KARE,,,Papua New Guinea
2377,UTU,,,Papua New Guinea
2378,GAL,,,Papua New Guinea
2379,ISEBE,,,Papua New Guinea
2380,PANIM,,,Papua New Guinea
2381,KAMBA,,,Papua New Guinea
2382,MATEPI,,,Papua New Guinea
2383,SILOPI,,,Papua New Guinea
2384,NAKE,,,Papua New Guinea
2385,BAGUPI,,,Papua New Guinea
2386,MURUPI,,,Papua New Guinea
2387,MOSIMO,,,Papua New Guinea
2388,SAMOSA,,,Papua New Guinea
2389,WAMAS,,,Papua New Guinea
2390,REMPI,,,Papua New Guinea
2391,YOIDIK,,,Papua New Guinea
2392,GARUS,,,Papua New Guinea
2393,GARUH,,,Papua New Guinea
2394,RAPTING,,,Papua New Guinea
2396,SAEP,,,Papua New Guinea
2397,LEMIO,,,Papua New Guinea
2398,BILIAU,,,Papua New Guinea
2399,WAB,,,Papua New Guinea
2400,Arop,,,Papua New Guinea
2402,MALALAMAI,,,Papua New Guinea
2403,YAGOMI,,,Papua New Guinea
2404,DEGENAN,,,Papua New Guinea
2405,RAWA,,,Papua New Guinea
2406,DUMUN,,,Papua New Guinea
2407,MINDIRI,,,Papua New Guinea
2408,GANGLAU,,,Papua New Guinea
2409,YABONG,,,Papua New Guinea
2410,KOLOM,,,Papua New Guinea
2411,MEBU,,,Papua New Guinea
2412,NANKINA,,,Papua New Guinea
2413,FORAK,,,Papua New Guinea
2414,MORAFA,,,Papua New Guinea
2415,GUIARAK,,,Papua New Guinea
2416,ASAT,,,Papua New Guinea
2417,GIRA,,,Papua New Guinea
2418,BULGEBI,,,Papua New Guinea
2419,DAHATING,,,Papua New Guinea
2420,NAHU,,,Papua New Guinea
2421,NEKGINI,,,Papua New Guinea
2422,NGAING,,,Papua New Guinea
2423,NEKO,,,Papua New Guinea
2424,Singorokai,,,Papua New Guinea
2425,NENGAYA,,,Papua New Guinea
2426,ROINDJI,,,Papua New Guinea
2427,MALASANGA,,,Papua New Guinea
2428,SIO,,,Papua New Guinea
2429,GITUA,,,Papua New Guinea
2430,YAU,,,Papua New Guinea
2431,South Central TIMBE,,,Papua New Guinea
2432,East KOMBA,,,Papua New Guinea
2433,WELLKI,,,Papua New Guinea
2434,KOMUTU,,,Papua New Guinea
2435,North  TIMBE,,,Papua New Guinea
2436,South SELEPET,,,Papua New Guinea
2437,North SELEPET,,,Papua New Guinea
2438,Central KOMBA,,,Papua New Guinea
2439,Border,,,Papua New Guinea
2440,W.C. Central,,,Papua New Guinea
2441,West Central,,,Papua New Guinea
2442,SIALUM,,,Papua New Guinea
2443,YABIM,,,Papua New Guinea
2444,SAFEYOKA(AMPALE) Wojokeso,,,Papua New Guinea
2445,SILISILI,,,Papua New Guinea
2446,UNANK,,,Papua New Guinea
2447,LABU,,,Papua New Guinea
2448,GUWOT,,,Papua New Guinea
2449,MUSOM,,,Papua New Guinea
2450,YALU,,,Papua New Guinea
2451,SENE,,,Papua New Guinea
2452,Bamota KATE,,,Papua New Guinea
2453,Wamora,,,Papua New Guinea
2454,MAPE Naga Fukac,,,Papua New Guinea
2455,South DEDUA,,,Papua New Guinea
2456,North MIGABAC,,,Papua New Guinea
2457,North DEDUA,,,Papua New Guinea
2458,NOMU,,,Papua New Guinea
2459,Ziew,,,Papua New Guinea
2460,Amugen,,,Papua New Guinea
2461,KINALAKNA,,,Papua New Guinea
2462,KUMUKIO,,,Papua New Guinea
2464,Mapos,,,Papua New Guinea
2465,MAPOS BUANG,,,Papua New Guinea
2467,MISIM,,,Papua New Guinea
2468,Adzera Family,,,Papua New Guinea
2469,KELA,,,Papua New Guinea
2470,YAMAP,,,Papua New Guinea
2471,HOTE,,,Papua New Guinea
2472,VEHES,,,Papua New Guinea
2473,MANGA BUANG,,,Papua New Guinea
2474,Patep,,,Papua New Guinea
2475,mumeng Yanta,,,Papua New Guinea
2476,mARALANGO,,,Papua New Guinea
2477,DANGAL,,,Papua New Guinea
2478,KARIN,,,Papua New Guinea
2479,Latep,,,Papua New Guinea
2480,Dennatu,,,Papua New Guinea
2482,LAE,,,Papua New Guinea
2483,BUKAWAC,,,Papua New Guinea
2484,Northern MOUNTAIN KOIARI,,,Papua New Guinea
2485,West KOI,,,Papua New Guinea
2486,Central Family,,,Papua New Guinea
2489,Southern MOUNTAIN KOIARI,,,Papua New Guinea
2491,MOTU,,,Papua New Guinea
2495,East KOIARI,,,Papua New Guinea
2496,Humene,,,Papua New Guinea
2497,West KOIARI,,,Papua New Guinea
2499,MULAHA(Mulaha),,,Papua New Guinea
2500,Lalaura,,,Papua New Guinea
2501,Kaparl,,,Papua New Guinea
2502,Aloma,,,Papua New Guinea
2504,Maopa,,,Papua New Guinea
2505,Wanigela,,,Papua New Guinea
2507,lkolu,,,Papua New Guinea
2508,Hula,,,Papua New Guinea
2509,Keapara,,,Papua New Guinea
2510,KEAPARA,,,Papua New Guinea
2511,Babaga,,,Papua New Guinea
2512,Kalo,,,Papua New Guinea
2513,Kwaibo,,,Papua New Guinea
2514,Balawaia,,,Papua New Guinea
2515,Oruone,,,Papua New Guinea
2516,Saroa,,,Papua New Guinea
2518,Kwabida,,,Papua New Guinea
2519,Domu,,,Papua New Guinea
2520,MAGI,,,Papua New Guinea
2521,MORAWA,,,Papua New Guinea
2522,Baibara,,,Papua New Guinea
2523,BINA,,,Papua New Guinea
2524,Mailuan family,,,Papua New Guinea
2525,Islan,,,Papua New Guinea
2526,MAGORI,,,Papua New Guinea
2527,LAUA,,,Papua New Guinea
2528,YOBA,,,Papua New Guinea
2529,Derebai,,,Papua New Guinea
2530,Borebo,,,Papua New Guinea
2531,Geagea,,,Papua New Guinea
2534,DAWAWA,,,Papua New Guinea
2535,BOIANAKI(GALAVI),,,Papua New Guinea
2536,BOKANAKI(GALAVI),,,Papua New Guinea
2539,WEDAU,,,Papua New Guinea
2541,GARUWAHI,,,Papua New Guinea
2542,IGORA(KAKABAI),,,Papua New Guinea
2543,TAUPOTA,,,Papua New Guinea
2544,Dahuni,,,Papua New Guinea
2545,BOHUTU,,,Papua New Guinea
2546,WAGAWAGA,,,Papua New Guinea
2547,Diomoni,,,Papua New Guinea
2548,Bonarua,,,Papua New Guinea
2549,SUAU,,,Papua New Guinea
2550,Daui,,,Papua New Guinea
2551,Leileiafa?,,,Papua New Guinea
2552,Sinaki,,,Papua New Guinea
2555,SONA(KANASI),,,Papua New Guinea
2556,GINUMAN,,,Papua New Guinea
2557,Eastern GWEDENA,,,Papua New Guinea
2558,Upper Ugu,,,Papua New Guinea
2559,DAGA,,,Papua New Guinea
2560,Domara,,,Papua New Guinea
2561,OUMA,,,Papua New Guinea
2562,Daravo,,,Papua New Guinea
2564,Ma,,,Papua New Guinea
2565,BINAHARI Nemee,,,Papua New Guinea
2566,BAUWAKI,,,Papua New Guinea
2567,Imila,,,Papua New Guinea
2568,Uder,,,Papua New Guinea
2569,Buniabura,,,Papua New Guinea
2570,Mori,,,Papua New Guinea
2571,JARI,,,Papua New Guinea
2572,Yareban Family,,,Papua New Guinea
2573,Auwaka,,,Papua New Guinea
2574,Doma,,,Papua New Guinea
2577,UBIR,,,Papua New Guinea
2578,Dagan Family,,,Papua New Guinea
2579,Pumani,,,Papua New Guinea
2581,Wapon,,,Papua New Guinea
2582,MAPENA,,,Papua New Guinea
2584,MAISIN,,,Papua New Guinea
2585,ARIFAMA-MINIAFIA,,,Papua New Guinea
2586,DOGA,,,Papua New Guinea
2587,ANUKI,,,Papua New Guinea
2588,MUKAWA,,,Papua New Guinea
2589,GAPAPAIWA,,,Papua New Guinea
2592,Westorn Coastal,,,Papua New Guinea
2594,TURAKA,,,Papua New Guinea
2595,DOGORO,,,Papua New Guinea
2596,MAISIN(Kosirava),,,Papua New Guinea
2598,NOTU,,,Papua New Guinea
2599,AFIFAMA-MANIAP,,,Papua New Guinea
2600,KORAFE,,,Papua New Guinea
2603,ARIFAMA-MANIAP,,,Papua New Guinea
2605,MAISIN(Uiaku),,,Papua New Guinea
2607,Mokorua,,,Papua New Guinea
2608,BARUGA,,,Papua New Guinea
2609,Gomoara,,,Papua New Guinea
2610,Kiniaki,,,Papua New Guinea
2613,Totore,,,Papua New Guinea
2614,Kakasa,,,
2615,Embessa,,,
2616,Gugumu,,,
2617,ONJOB,,,
2621,Sohe,,,Papua New Guinea
2622,YEGA(Yega),,,Papua New Guinea
2623,Akabard,,,Papua New Guinea
2624,Numba,,,Papua New Guinea
2625,Minjori,,,Papua New Guinea
2626,Averi,,,Papua New Guinea
2627,Zuwadze,,,Papua New Guinea
2628,Asapa,,,Papua New Guinea
2629,AOMIE(OMIE),,,Papua New Guinea
2630,Gora,,,Papua New Guinea
2631,Nami,,,Papua New Guinea
2632,Mesan,,,Papua New Guinea
2633,MANAGALASI,,,Papua New Guinea
2634,Wakue,,,Papua New Guinea
2635,Emo R,,,Papua New Guinea
2636,Kokila,,,Papua New Guinea
2637,Doromu,,,Papua New Guinea
2638,Koriko,,,Papua New Guinea
2639,Pitoni,,,Papua New Guinea
2640,Tabu,,,Papua New Guinea
2641,Laroni,,,Papua New Guinea
2642,Manoa,,,Papua New Guinea
2643,SIRIO,,,Papua New Guinea
2644,BARAI,,,Papua New Guinea
2645,Barai,,,Papua New Guinea
2646,Garia,,,Papua New Guinea
2647,KWALE,,,Papua New Guinea
2648,S-E KOIARI,,,Papua New Guinea
2649,Lagume,,,Papua New Guinea
2650,baiba,,,Papua New Guinea
2651,Nigubaiba,,,Papua New Guinea
2652,Taboro,,,Papua New Guinea
2653,Boku,,,Papua New Guinea
2654,SINAGORO,,,Papua New Guinea
2655,Wiga,,,Papua New Guinea
2656,YEREBA,,,Papua New Guinea
2657,DORIRT,,,Papua New Guinea
2658,Didigaru,,,Papua New Guinea
2660,Oibu,,,Papua New Guinea
2661,Gebi,,,Papua New Guinea
2662,Arrota,,,Papua New Guinea
2663,Maria,,,Papua New Guinea
2664,MARIA,,,Papua New Guinea
2666,BARIJI,,,Papua New Guinea
2667,Pirimi,,,Papua New Guinea
2668,Kokora,,,Papua New Guinea
2669,Ufia,,,Papua New Guinea
2671,Umwate,,,Papua New Guinea
2672,Koiarian Family,,,Papua New Guinea
2673,Mogoni,,,
2674,Afore,,,
2675,Oko,,,
2676,Karira,,,
2677,Jimuhi,,,
2679,KAMULA,,,Papua New Guinea
2680,BAINAPI,,,Papua New Guinea
2682,KARAMI,,,Papua New Guinea
2683,TAO-SUAMATO,,,Papua New Guinea
2684,MAHIGI,,,Papua New Guinea
2685,KAIWA,,,Papua New Guinea
2687,SIBOMA,,,Papua New Guinea
2688,SUENA,,,Papua New Guinea
2689,YEKORA,,,Papua New Guinea
2690,GUHU-SAMANE,,,Papua New Guinea
2692,CUHU-SAMANE,,,Papua New Guinea
2695,MAWAE,,,Papua New Guinea
2696,ZIA,,,Papua New Guinea
2697,AMBASI,,,Papua New Guinea
2699,AEKA,,,Papua New Guinea
2700,BINANDERE,,,Papua New Guinea
2703,Central,,,Papua New Guinea
2704,Chirima,,,Papua New Guinea
2705,FUYUGE Vanapa,,,Papua New Guinea
2706,Dilava,,,Papua New Guinea
2707,Auga,,,Papua New Guinea
2708,KUNI,,,Papua New Guinea
2709,Western RORO,,,Papua New Guinea
2710,Berema,,,Papua New Guinea
2711,Delena,,,Papua New Guinea
2712,Eastern RORO,,,Papua New Guinea
2713,Western MOUNTAIN KOIARI,,,Papua New Guinea
2714,MOUNTAIN KOIARI,,,Papua New Guinea
2715,Central MOUNTAIN KOIARI,,,Papua New Guinea
2718,Binanderean Family,,,Papua New Guinea
2719,HUNJARA,,,Papua New Guinea
2720,Wased,,,Papua New Guinea
2721,Gazili,,,Papua New Guinea
2722,Southern KUNIMAIPA,,,Papua New Guinea
2723,Central KUNIMAIPA,,,Papua New Guinea
2724,TAUADE,,,Papua New Guinea
2727,LOHIKI,,,Papua New Guinea
2728,Hae,,,Papua New Guinea
2729,RAEPA TATI,,,Papua New Guinea
2731,UARIPI,,,Papua New Guinea
2732,Haura,,,Papua New Guinea
2733,OPAO,,,Papua New Guinea
2735,OROKOLO,,,Papua New Guinea
2736,Muro,,,Papua New Guinea
2737,AGAATAHA,,,Papua New Guinea
2740,KAMASA,,,Papua New Guinea
2741,Simiso,,,Papua New Guinea
2742,Yayoponjo,,,Papua New Guinea
2743,KAWATSA,,,Papua New Guinea
2744,MENYA,,,Papua New Guinea
2745,YAGWOIA,,,Papua New Guinea
2746,Kaintiba,,,Papua New Guinea
2747,Angan Stock-Level Family,,,Papua New Guinea
2748,HAMTAI(KAPAU),,,Papua New Guinea
2749,Mumeng,,,Papua New Guinea
2750,Zenag,,,Papua New Guinea
2751,WAMPAR,,,Papua New Guinea
2752,PIU,,,Papua New Guinea
2754,BIANGAI,,,Papua New Guinea
2755,WAMPUR,,,Papua New Guinea
2756,Gurfuf,,,Papua New Guinea
2757,Ongac,,,Papua New Guinea
2758,Tsumin,,,Papua New Guinea
2759,Amari,,,Papua New Guinea
2760,SUKURUM,,,Papua New Guinea
2761,NGARIAWAN,,,Papua New Guinea
2762,Adzrac,,,Papua New Guinea
2763,SIRASIRA,,,Papua New Guinea
2764,MUNKIP,,,Papua New Guinea
2765,MAMAA,,,Papua New Guinea
2766,GUSAN,,,Papua New Guinea
2767,FINUNGWA,,,Papua New Guinea
2769,MESEM,,,Papua New Guinea
2770,BURUM,,,Papua New Guinea
2771,TOBO,,,Papua New Guinea
2772,KOSORONG,,,Papua New Guinea
2773,YAKNGE,,,Papua New Guinea
2774,NABAK,,,Papua New Guinea
2775,Awara,,,Papua New Guinea
2776,WANTOAT Central,,,Papua New Guinea
2777,SARAM,,,Papua New Guinea
2778,IRUMU,,,Papua New Guinea
2779,Wapu,,,Papua New Guinea
2780,YAGAWAK,,,Papua New Guinea
2781,BAM,,,Papua New Guinea
2782,EAST NEK,,,Papua New Guinea
2783,SOUTH NUK,,,Papua New Guinea
2784,NORTH NUK,,,Papua New Guinea
2785,WEST URII,,,Papua New Guinea
2786,EAST URII,,,Papua New Guinea
2787,WEST NET,,,Papua New Guinea
2788,NUMANGANG WEST,,,Papua New Guinea
2789,NIMI,,,Papua New Guinea
2790,SRUK,,,Papua New Guinea
2791,NUMANGANG EAST,,,Papua New Guinea
2792,SOUTH MAKAMA,,,Papua New Guinea
2793,NORTH MAKAMA,,,Papua New Guinea
2794,KEWIENG,,,Papua New Guinea
2795,SOM,,,Papua New Guinea
2796,NOKOPO,,,Papua New Guinea
2797,ISAN,,,Papua New Guinea
2798,WANOABONG,,,Papua New Guinea
2799,DOMUNG,,,Papua New Guinea
2800,Ngarowapum,,,Papua New Guinea
2801,Yarus,,,Papua New Guinea
2802,KUBE Dialects:Kurungtufu,,,Papua New Guinea
2803,KUBE Dialects:Yoanggeng,,,Papua New Guinea
2804,West,,,Papua New Guinea
2805,Nigac,,,Papua New Guinea
2806,Wana,,,Papua New Guinea
2807,Parce,,,Papua New Guinea
2808,Wemp,,,Papua New Guinea
2809,South MIGABAC,,,Papua New Guinea
2810,MOMARE,,,Papua New Guinea
2812,BONKIMAN,,,Papua New Guinea
2813,UFIM,,,Papua New Guinea
2814,WASEMBO,,,Papua New Guinea
2816,Obura,,,Papua New Guinea
2817,Central TAIBORA,,,Papua New Guinea
2818,WAFFA,,,Papua New Guinea
2819,OWENA,,,Papua New Guinea
2820,Pinata,,,Papua New Guinea
2821,Southern TAIRORA,,,Papua New Guinea
2822,Oyana,,,Papua New Guinea
2823,AUYANA,,,Papua New Guinea
2824,Hakia,,,Papua New Guinea
2825,TAUNA,,,Papua New Guinea
2826,North-eastern Awa,,,Papua New Guinea
2827,South FORE,,,Papua New Guinea
2828,Keiagana,,,Papua New Guinea
2829,Central FORE,,,Papua New Guinea
2830,East GIMI,,,Papua New Guinea
2831,West GIMI,,,Papua New Guinea
2833,USARUFA,,,Papua New Guinea
2834,ABAGA,,,Papua New Guinea
2835,KAMANO,,,Papua New Guinea
2836,Northern TAIRORA,,,Papua New Guinea
2837,GADSUP,,,Papua New Guinea
2838,Southern Awa,,,Papua New Guinea
2839,ASARO,,,Papua New Guinea
2840,Hua,,,Papua New Guinea
2841,YAWIYUHA,,,Papua New Guinea
2842,GAHUKU,,,Papua New Guinea
2843,Hira,,,Papua New Guinea
2844,Kami-Kulaka,,,Papua New Guinea
2845,Kamate,,,Papua New Guinea
2846,NOMANE,,,Papua New Guinea
2847,Kiari,,,Papua New Guinea
2848,Ono,,,Papua New Guinea
2849,Koreipa,,,Papua New Guinea
2850,Komunku,,,Papua New Guinea
2851,Lambau,,,Papua New Guinea
2852,Yate,,,Papua New Guinea
2853,Move,,,Papua New Guinea
2854,Dagenava,,,Papua New Guinea
2855,SALT-YUI,,,Papua New Guinea
2856,CHUAVR Elimbari,,,Papua New Guinea
2857,Kia,,,Papua New Guinea
2858,Ker,,,Papua New Guinea
2859,Chuave,,,Papua New Guinea
2860,Gona,,,Papua New Guinea
2861,SINASINA Tabare,,,Papua New Guinea
2862,Dom,,,Papua New Guinea
2863,Kai,,,Papua New Guinea
2864,MARIGL,,,Papua New Guinea
2865,Yuri,,,Papua New Guinea
2866,Eia,,,Papua New Guinea
2868,BINUMARIEN,,,
2870,KENATI,,,
2871,North Western,,,
2872,NARAK,,,Papua New Guinea
2874,GANJA,,,Papua New Guinea
2876,GENDE,,,Papua New Guinea
2877,TAUYA,,,Papua New Guinea
2878,BIYOM,,,Papua New Guinea
2879,ISABI,,,Papua New Guinea
2881,URIGINA,,,Papua New Guinea
2882,SINSAURU,,,Papua New Guinea
2883,DUMPU,,,Papua New Guinea
2885,KESAWAI,,,Papua New Guinea
2886,SAUSI,,,Papua New Guinea
2887,ASAS,,,Papua New Guinea
2888,Nll,,,Papua New Guinea
2889,Mid-Wahgi WAHGI,,,Papua New Guinea
2890,North-wahgi,,,Papua New Guinea
2891,Medlpa,,,Papua New Guinea
2892,MARING,,,Papua New Guinea
2893,KALAM,,,Papua New Guinea
2894,GANTS,,,Papua New Guinea
2895,AMELE,,,Papua New Guinea
2896,MUNIT,,,Papua New Guinea
2897,GUMALU,,,Papua New Guinea
2898,BAU,,,Papua New Guinea
2899,MAWAN,,,Papua New Guinea
2900,BAIMAK,,,Papua New Guinea
2901,USU,,,
2903,BRERI,,,Papua New Guinea
2904,ROMKUN,,,Papua New Guinea
2905,IGANA,,,Papua New Guinea
2906,KOMINIMUNG,,,Papua New Guinea
2907,AKRUKAI,,,Papua New Guinea
2909,EMERUM,,,Papua New Guinea
2910,OSUM,,,Papua New Guinea
2911,PAYNAMAR,,,Papua New Guinea
2912,ATEMPLE,,,Papua New Guinea
2913,ANGAUA,,,Papua New Guinea
2914,AIOME,,,Papua New Guinea
2915,ANOR,,,Papua New Guinea
2916,SILEIBI,,,Papua New Guinea
2918,KOWAKI,,,Papua New Guinea
2919,MOERE,,,Papua New Guinea
2920,BEPOUR,,,Papua New Guinea
2921,TANI,,,Papua New Guinea
2922,ULINGAN,,,Papua New Guinea
2924,MAWAK,,,Papua New Guinea
2925,HINIHON,,,Papua New Guinea
2926,WANAMBRE,,,Papua New Guinea
2927,MUSAR,,,Papua New Guinea
2929,YABEN,,,Papua New Guinea
2930,DIMIR,,,Papua New Guinea
2931,MUGIL,,,Papua New Guinea
2932,ABASAKUR,,,Papua New Guinea
2933,KOGUMAN,,,Papua New Guinea
2934,WANUMA,,,Papua New Guinea
2935,WADAGINAM,,,Papua New Guinea
2937,PONDOMA,,,Papua New Guinea
2938,KATIATI,,,Papua New Guinea
