Unique_ID,AREA (sq km),COASTLINE (km) (perimeter),Longitude,Latitude,Region,COUNTRY NAME,Melanesia_or_not,Island name,Marck_group,Inhabited,glottocodes,Left_over,Smallest_Island_group,Medium_island_group,Medium_island_group_language_merged,Medium_only_merged_for_shared_language,SBZR_group,cost_area_id
3879,0.047017826,0.8945457331,131.174557941,-1.0887852592,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3878,0.1066726327,1.2615335709,131.161015555,-1.0895124205,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3877,0.0386562513,0.7662971726,131.223823928,-1.0906719652,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3876,0.1002132071,1.3876928027,131.115389077,-1.092410546,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3875,0.7172584556,3.3800400883,131.174378709,-1.0948632533,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3873,0.1837165838,1.7294336883,131.224704338,-1.0968006204,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3872,0.1441999297,1.5669952108,131.167122133,-1.0981424886,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3871,0.1507414039,1.4766611536,131.100060495,-1.0999505482,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3870,0.0559594455,0.8975618637,131.074185034,-1.1008381729,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3868,0.1004696603,1.1673225176,135.81956687,-1.1046076174,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3861,0.0565068302,0.9003555186,131.082499386,-1.1116753577,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3860,2.6156616097,7.3253858629,131.213168933,-1.124347773,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3859,0.1976510461,1.9911656984,131.087110828,-1.1159925026,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3856,0.1070637794,1.2098514612,131.108012452,-1.1186718527,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3847,0.298707611,2.3654275738,131.097874484,-1.130484314,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3845,0.0811696049,1.0775466966,131.065405272,-1.1283488359,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3842,0.4834614053,2.8517912187,131.175902302,-1.1337538145,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3838,1.400069182,5.5661735374,131.071508573,-1.1417987469,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3837,1.6370495227,5.7769510947,130.584390631,-1.141325315,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3835,0.8798179925,3.8291293514,130.571410204,-1.1426493363,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3834,8.198585933,14.3529546855,136.596462924,-1.1579206493,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3833,0.3002019613,2.2496854486,131.205808762,-1.1437819035,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3831,0.4034247568,2.5265688094,130.593550408,-1.1456708253,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3822,0.1659245988,1.5201472628,130.58789404,-1.1496256937,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3821,0.0985767605,1.1885544734,131.181669591,-1.1496077286,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3817,0.3025370183,2.5273170983,131.195002457,-1.1563806648,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3816,0.3843592896,3.2259927314,136.612406714,-1.1586174054,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3815,0.0659490643,1.0109914558,131.05372944,-1.1545817403,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3814,0.0454566106,0.8066761262,130.700841031,-1.1545849773,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3813,1.0225066925,4.2905659641,130.693344719,-1.1604378178,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3808,4.0717087287,9.6893891055,131.056247012,-1.1779503716,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3800,0.0657240979,1.0394151456,130.711022126,-1.1642921382,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3796,0.1376926927,2.0401724573,131.064483646,-1.1722131492,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3793,0.0797319383,1.0729440937,130.713758455,-1.1706941677,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3791,0.0640057125,1.0078567493,130.625403178,-1.1737638724,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3790,0.1248949667,1.3727883824,131.109986261,-1.1758457689,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3786,0.047470162,0.8228084597,130.675001471,-1.178751561,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3785,2.3984040269,6.9081823807,131.095227508,-1.1929616065,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3783,0.1877697184,1.7512433998,131.185453252,-1.182944451,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3782,0.0299092757,0.6315530236,131.073750291,-1.183780237,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3781,0.219345332,1.981455344,131.077955847,-1.1878312208,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3780,0.2320430133,1.896033054,131.173680172,-1.1884958616,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3778,0.1508349209,1.6811326927,131.140319671,-1.1894380713,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3777,0.2693242208,2.0486684636,131.133392157,-1.1897128472,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3771,0.2109476832,1.7459349643,131.104225729,-1.1933491624,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3770,0.1081327476,1.3570251938,131.14694902,-1.1923833239,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3769,0.1196161105,1.4453457099,131.180872879,-1.1935648018,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3768,0.2808668024,2.6010597918,131.118263158,-1.1955490118,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3767,1.3932281631,5.2076630223,131.152708793,-1.1983999828,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3766,18.3785627281,22.9374773492,136.591951636,-1.2219265123,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3765,0.0983813704,1.1878863708,135.917904016,-1.1958296822,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3764,0.4978927596,3.3289908191,131.139807118,-1.199011382,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3763,0.0559325079,0.9491074677,131.081283939,-1.1964386812,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3761,0.1044582296,1.4514200771,131.054496908,-1.197692233,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3760,6.5475008266,12.9137798229,131.163200366,-1.2171073485,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3759,0.091564515,1.2322853487,131.120905133,-1.1984511897,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3757,0.098309077,1.209341224,131.130257139,-1.1986549624,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3755,3.5773948876,7.2769954478,131.047591799,-1.207326309,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3754,0.6707784774,4.2736653481,131.075137863,-1.208385715,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3752,0.0991382794,1.2116778309,131.143898501,-1.2022333334,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3751,0.0463654166,0.8095618232,131.079576863,-1.2016774934,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3748,0.7048790534,3.3011641784,131.082163302,-1.2089868119,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3743,4.8620029611,17.0059984188,131.126114668,-1.2197855471,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3742,5.1646510032,11.9283028457,136.433137926,-1.226455325,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3739,1.9591385251,5.2212282719,136.690889821,-1.2174561607,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3738,2.5550744024,6.5077391519,131.059139505,-1.2254032269,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3731,0.3471078884,2.8512603052,131.131001687,-1.2257385818,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3729,0.116703426,1.3452254311,131.0820771,-1.2250279362,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3724,0.2185108059,1.7344001539,130.725530697,-1.229471811,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3718,8.7010588939,16.9276926087,136.312836248,-1.2428981213,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3717,0.1428818166,1.5040062052,130.734209631,-1.2338781806,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3716,0.0982622409,1.155424559,130.71958348,-1.2337807222,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3714,5.3404253495,10.5771267003,136.511756914,-1.240769017,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3712,0.0488182551,0.8279128101,131.047918191,-1.235016757,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3711,0.9915928515,4.783536736,131.102782003,-1.2378476839,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3710,0.0470122055,0.8173960187,136.348320066,-1.2354476664,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3709,0.1911690956,1.7528442116,130.648856835,-1.2373391017,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3707,0.2443029622,1.8519908798,130.744543812,-1.2399259514,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3706,0.090102578,1.136891056,130.724458284,-1.24077526,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3705,0.1314866737,1.7235783112,131.110803919,-1.2421654173,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3704,0.0283496686,0.6153027006,130.685421011,-1.2412670243,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3702,9.7254562905,14.2316118831,136.210152511,-1.2556111459,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3701,0.4418477299,3.380835096,131.092905406,-1.2456913242,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3700,0.0302742474,0.6356270521,131.103747375,-1.245441867,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3695,0.0552080313,0.8912607151,136.688090157,-1.2525357374,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3687,1.3042044104,5.0937133928,136.37077871,-1.2651860786,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3686,0.0381161874,0.7627303817,130.751007162,-1.2605082617,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3683,1.1792245277,4.2476431144,136.661918272,-1.2685002176,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3681,0.0551321713,0.89018165,130.603327922,-1.2641801398,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3674,0.1149930711,1.7011719413,136.311169211,-1.2695276348,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3672,0.0632353538,0.9417096357,130.72409061,-1.2684632772,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3665,6.1011510411,16.1037211432,136.59486706,-1.2916912633,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3663,1.4353776614,11.3586942042,136.409406158,-1.2939144014,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3661,0.280093733,2.3691959524,136.663699167,-1.284143462,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3654,2.6404989783,6.7740426895,131.016448444,-1.302794754,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3653,0.4562482801,3.1231113779,136.315092101,-1.296032071,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3652,0.6071930983,3.2614346865,136.66684013,-1.2967012189,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3651,0.1525973824,1.8433825631,136.688735201,-1.2950401436,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3650,0.2053812539,2.1893856613,136.376156909,-1.3013889442,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3647,0.0462403506,0.9677790026,136.675404268,-1.3116899612,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3645,0.2045533656,2.3218442797,136.369904981,-1.3176137897,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3644,0.1760923687,1.5279226968,136.218330383,-1.3175386246,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
